CustomerID,Age,Gender,MaritalStatus,Occupation,GeographicLocation,LoginFrequency,ContentType,AvgWatchTime,SubscriptionStartDate,PaymentMethod,PaymentFrequency,LatePaymentCount,ServiceRating,SupportRequests,SupportSatisfaction,SurveyFeedback,Churned
1206,55,Female,Married,Professional,TP.HCM,4,Courses,5.3,2023-02-14,PayPal,Monthly,1,5,1,3,Positive,No
1207,33,Male,Married,Professional,TP.HCM,7,Tutorials,22.4,2023-07-02,Bank Transfer,Quarterly,0,1,5,1,Neutral,No
1208,26,Male,Divorced,Student,Hà Nội,1,Courses,2.4,2022-04-28,Bank Transfer,Monthly,0,5,1,4,Positive,Yes
1209,52,Male,Married,Self-Employed,Hải Phòng,4,Webinars,11.0,2021-12-13,PayPal,Monthly,0,3,2,4,Neutral,No
1210,21,Female,Single,Student,TP.HCM,3,Webinars,7.8,2022-03-01,Bank Transfer,Quarterly,0,2,1,5,Positive,No
1211,18,Male,Single,Student,Hà Nội,5,Webinars,10.1,2022-10-23,Bank Transfer,Monthly,0,5,1,5,Positive,No
1212,24,Male,Single,Self-Employed,Cần Thơ,2,Webinars,4.8,2022-03-17,Bank Transfer,Monthly,1,4,1,4,Positive,No
1213,22,Female,Single,Student,TP.HCM,3,Courses,7.7,2022-03-24,Credit Card,Monthly,0,2,1,1,Negative,Yes
1214,24,Male,Single,Student,TP.HCM,1,Courses,2.5,2022-09-28,Credit Card,Quarterly,1,4,0,5,Positive,No
1215,22,Female,Single,Student,Đà Nẵng,5,Courses,6.8,2022-10-08,Debit Card,Monthly,2,4,0,5,Positive,No
1216,29,Female,Married,Professional,TP.HCM,7,Tutorials,16.8,2022-10-30,PayPal,Monthly,2,1,3,1,Neutral,No
1217,31,Male,Married,Professional,Cần Thơ,4,Webinars,8.9,2022-08-15,Credit Card,Quarterly,2,4,1,4,Positive,No
1218,39,Female,Married,Professional,Đà Nẵng,4,Courses,10.9,2021-09-25,Debit Card,Monthly,0,4,5,2,Neutral,No
1219,31,Female,Single,Professional,TP.HCM,2,Courses,3.4,2023-07-27,Credit Card,Quarterly,2,5,5,2,Positive,Yes
1220,57,Female,Married,Self-Employed,TP.HCM,3,Webinars,6.2,2022-12-21,PayPal,Yearly,1,3,2,3,Neutral,No
1221,40,Male,Single,Professional,Hà Nội,5,Exams,14.4,2023-08-16,Bank Transfer,Monthly,2,4,5,3,Positive,Yes
1222,20,Female,Single,Professional,Đà Nẵng,3,Exams,8.0,2022-01-04,Bank Transfer,Monthly,0,3,0,2,Positive,No
1223,25,Male,Single,Student,Nha Trang,5,Courses,13.8,2023-08-12,Credit Card,Quarterly,0,1,3,1,Negative,Yes
1224,21,Male,Single,Student,TP.HCM,4,Courses,11.0,2022-06-28,Credit Card,Monthly,1,4,0,5,Positive,No
1225,27,Male,Married,Self-Employed,Vũng Tàu,4,Courses,7.1,2022-05-16,Credit Card,Monthly,1,1,3,1,Negative,Yes
1226,19,Female,Single,Student,TP.HCM,5,Exams,14.5,2023-06-27,Credit Card,Quarterly,0,1,3,1,Negative,Yes
1227,22,Female,Single,Student,Đà Nẵng,2,Courses,4.8,2022-09-21,Bank Transfer,Monthly,0,5,1,4,Positive,Yes
1228,33,Male,Married,Professional,Hà Nội,4,Webinars,9.1,2022-10-16,Cash,Monthly,0,2,2,1,Neutral,No
1229,30,Male,Single,Professional,Hải Phòng,6,Webinars,23.9,2022-09-23,Bank Transfer,Monthly,1,1,3,2,Neutral,No
1230,28,Female,Married,Professional,Hải Phòng,1,Courses,1.7,2022-12-22,Bank Transfer,Monthly,2,3,0,3,Positive,No
1231,24,Female,Single,Professional,TP.HCM,6,Courses,21.9,2023-05-07,Credit Card,Monthly,0,5,2,3,Positive,No
1232,35,Female,Married,Professional,TP.HCM,1,Tutorials,3.9,2022-08-01,Bank Transfer,Monthly,2,4,2,4,Positive,Yes
1233,30,Female,Divorced,Professional,Hà Nội,5,Webinars,10.4,2022-09-18,Credit Card,Monthly,4,5,0,5,Positive,Yes
1234,33,Female,Married,Professional,Nha Trang,5,Courses,6.3,2022-11-23,Debit Card,Monthly,0,5,0,5,Positive,Yes
1235,35,Male,Married,Professional,TP.HCM,4,Tutorials,10.3,2021-12-06,Bank Transfer,Monthly,1,4,1,4,Neutral,No
1236,23,Female,Single,Student,Đà Nẵng,5,Webinars,10.7,2022-02-15,Credit Card,Monthly,0,4,3,1,Neutral,No
1237,35,Female,Married,Other,TP.HCM,5,Tutorials,12.3,2023-07-15,Cash,Monthly,1,4,5,5,Positive,No
1238,22,Male,Single,Student,Cần Thơ,2,Courses,2.2,2022-10-20,Debit Card,Monthly,2,5,1,5,Positive,No
1239,20,Female,Single,Student,Nha Trang,6,Exams,22.8,2022-05-21,PayPal,Monthly,1,5,0,5,Positive,No
1240,20,Female,Single,Professional,Hà Nội,1,Webinars,1.2,2023-05-12,Debit Card,Monthly,1,5,3,5,Positive,No
1241,23,Male,Single,Student,Nha Trang,5,Webinars,6.0,2023-07-26,Credit Card,Monthly,0,1,5,1,Neutral,No
1242,26,Male,Single,Self-Employed,TP.HCM,5,Courses,6.6,2022-02-18,Cash,Monthly,2,5,1,4,Positive,No
1243,35,Female,Married,Professional,TP.HCM,5,Webinars,14.0,2023-06-07,Bank Transfer,Monthly,2,5,2,5,Positive,No
1244,30,Female,Single,Professional,Hà Nội,4,Courses,15.0,2022-12-04,PayPal,Monthly,0,5,1,3,Positive,No
1245,36,Female,Married,Professional,Đà Nẵng,4,Courses,13.4,2022-10-30,Bank Transfer,Monthly,1,3,1,3,Positive,No
1246,20,Male,Single,Student,Vũng Tàu,4,Courses,13.0,2023-04-12,Debit Card,Quarterly,1,2,3,1,Neutral,No
1247,43,Female,Married,Self-Employed,TP.HCM,3,Courses,9.6,2022-03-20,PayPal,Monthly,0,4,0,4,Positive,No
1248,25,Female,Single,Student,Hà Nội,0,Tutorials,1.1,2023-04-17,PayPal,Yearly,0,5,2,5,Positive,No
1249,43,Male,Widowed,Professional,Vũng Tàu,4,Exams,12.9,2022-08-11,Credit Card,Quarterly,0,1,2,2,Negative,Yes
1250,33,Female,Divorced,Professional,Vũng Tàu,4,Tutorials,5.3,2023-07-06,Cash,Monthly,0,4,2,4,Positive,No
1251,20,Male,Single,Student,Hải Phòng,1,Courses,2.0,2023-07-07,PayPal,Monthly,0,2,4,2,Neutral,Yes
1252,21,Female,Single,Student,Đà Nẵng,6,Webinars,21.6,2023-02-15,Debit Card,Quarterly,5,4,0,5,Positive,No
1253,23,Female,Married,Student,TP.HCM,3,Courses,9.0,2023-08-22,Credit Card,Monthly,0,1,5,1,Negative,No
1254,23,Female,Single,Student,Hà Nội,3,Webinars,8.2,2022-04-10,Credit Card,Yearly,0,5,0,5,Positive,No
1255,35,Male,Married,Professional,Hải Phòng,3,Tutorials,10.7,2022-01-09,Bank Transfer,Monthly,1,5,1,4,Positive,Yes
1256,21,Female,Single,Student,Cần Thơ,4,Courses,6.5,2023-09-01,Bank Transfer,Monthly,1,4,3,5,Positive,No
1257,31,Female,Married,Professional,Hải Phòng,2,Webinars,2.8,2022-07-14,Bank Transfer,Quarterly,0,3,1,5,Positive,No
1258,28,Female,Married,Professional,Hải Phòng,2,Courses,2.3,2023-06-07,Bank Transfer,Monthly,0,5,1,4,Positive,Yes
1259,30,Female,Divorced,Professional,Nha Trang,3,Courses,10.5,2022-01-19,Bank Transfer,Monthly,2,4,1,4,Positive,No
1260,33,Male,Married,Professional,Nha Trang,2,Webinars,3.8,2022-05-28,Credit Card,Monthly,0,5,0,5,Positive,Yes
1261,44,Male,Married,Self-Employed,Hà Nội,1,Courses,2.7,2022-02-08,Credit Card,Monthly,0,4,1,3,Positive,No
1262,32,Male,Married,Professional,Hà Nội,1,Courses,4.8,2022-11-27,Bank Transfer,Monthly,1,5,0,4,Positive,Yes
1263,28,Female,Single,Professional,Hà Nội,4,Webinars,8.7,2022-05-16,PayPal,Monthly,0,4,2,3,Positive,Yes
1264,22,Female,Single,Student,TP.HCM,3,Exams,5.3,2023-03-27,Debit Card,Monthly,1,5,2,5,Positive,No
1265,29,Male,Single,Professional,Hà Nội,3,Tutorials,7.0,2022-02-07,Credit Card,Quarterly,2,3,0,4,Positive,No
1266,20,Female,Single,Student,TP.HCM,1,Courses,1.9,2021-11-30,Cash,Monthly,1,1,2,1,Negative,No
1267,31,Female,Married,Professional,Nha Trang,3,Courses,8.8,2023-07-08,PayPal,Monthly,2,5,2,1,Positive,No
1268,21,Female,Single,Professional,Đà Nẵng,5,Exams,11.7,2023-07-05,Bank Transfer,Monthly,1,4,3,5,Positive,No
1269,27,Female,Single,Professional,Hải Phòng,2,Courses,3.4,2021-11-01,Bank Transfer,Monthly,2,2,4,1,Negative,No
1270,56,Female,Divorced,Professional,TP.HCM,6,Webinars,16.0,2022-06-01,Credit Card,Monthly,2,2,2,4,Neutral,No
1271,18,Male,Single,Student,TP.HCM,2,Webinars,1.2,2021-11-25,Credit Card,Monthly,1,1,2,2,Negative,Yes
1272,27,Female,Single,Professional,Cần Thơ,7,Courses,15.0,2021-11-10,Credit Card,Yearly,0,1,4,1,Neutral,No
1273,29,Male,Married,Professional,Hải Phòng,2,Tutorials,4.7,2021-10-21,Bank Transfer,Yearly,1,3,2,3,Neutral,Yes
1274,26,Male,Married,Professional,Hà Nội,4,Webinars,6.2,2023-05-14,Debit Card,Monthly,2,5,2,5,Positive,No
1275,33,Female,Married,Self-Employed,TP.HCM,7,Exams,23.0,2022-11-29,Bank Transfer,Monthly,0,5,0,5,Positive,Yes
1276,19,Female,Single,Professional,Nha Trang,4,Webinars,13.8,2022-09-08,PayPal,Quarterly,0,4,1,5,Positive,No
1277,24,Male,Single,Student,TP.HCM,1,Courses,1.2,2022-05-19,Bank Transfer,Yearly,0,5,0,4,Positive,No
1278,32,Male,Married,Self-Employed,Hà Nội,4,Webinars,6.2,2022-03-28,Bank Transfer,Monthly,1,4,0,4,Positive,No
1279,40,Female,Single,Professional,Hà Nội,2,Tutorials,3.9,2021-10-07,Credit Card,Monthly,0,5,1,3,Positive,No
1280,26,Female,Married,Professional,TP.HCM,6,Courses,16.7,2022-02-27,Bank Transfer,Monthly,0,2,3,3,Neutral,No
1281,27,Female,Married,Professional,TP.HCM,0,Tutorials,1.6,2022-05-18,PayPal,Monthly,1,5,0,4,Positive,No
1282,29,Male,Married,Self-Employed,TP.HCM,2,Courses,2.3,2022-12-28,Cash,Monthly,0,5,1,5,Positive,Yes
1283,30,Male,Single,Self-Employed,Nha Trang,5,Courses,12.9,2022-05-31,Credit Card,Monthly,2,3,0,4,Positive,Yes
1284,26,Female,Married,Professional,Cần Thơ,1,Courses,3.9,2022-01-03,Debit Card,Monthly,1,3,4,1,Neutral,Yes
1285,30,Female,Married,Professional,TP.HCM,1,Webinars,4.1,2022-05-29,Bank Transfer,Monthly,1,5,1,5,Positive,No
1286,25,Female,Married,Student,TP.HCM,3,Courses,9.6,2022-08-26,Debit Card,Monthly,1,1,2,1,Neutral,No
1287,23,Male,Single,Self-Employed,TP.HCM,2,Tutorials,4.0,2022-11-12,Credit Card,Monthly,1,1,2,1,Neutral,Yes
1288,34,Male,Married,Professional,TP.HCM,4,Tutorials,13.9,2023-03-09,Cash,Monthly,0,5,2,5,Positive,Yes
1289,27,Male,Single,Professional,Vũng Tàu,7,Tutorials,24.6,2022-04-15,PayPal,Monthly,1,4,0,5,Positive,No
1290,28,Female,Married,Professional,Hải Phòng,5,Webinars,12.6,2022-04-02,Bank Transfer,Monthly,0,2,3,2,Neutral,No
1291,36,Female,Married,Self-Employed,Nha Trang,5,Courses,9.2,2023-04-25,PayPal,Yearly,1,3,5,2,Neutral,No
1292,31,Male,Married,Professional,Nha Trang,4,Webinars,12.2,2023-01-28,Bank Transfer,Monthly,0,2,0,4,Positive,No
1293,24,Female,Single,Self-Employed,TP.HCM,5,Webinars,10.2,2023-01-20,Bank Transfer,Monthly,1,5,0,3,Positive,Yes
1294,28,Male,Married,Professional,TP.HCM,5,Webinars,13.1,2022-04-03,PayPal,Monthly,2,4,1,5,Positive,No
1295,25,Male,Married,Student,TP.HCM,3,Exams,14.0,2023-07-13,PayPal,Yearly,0,1,3,1,Negative,Yes
1296,19,Female,Single,Student,Hải Phòng,2,Webinars,1.2,2022-01-23,PayPal,Monthly,0,4,0,5,Positive,No
1297,22,Female,Single,Student,Hà Nội,2,Courses,2.0,2023-06-16,Bank Transfer,Monthly,0,5,2,4,Positive,Yes
1298,28,Male,Married,Professional,TP.HCM,3,Webinars,6.0,2023-03-15,Credit Card,Monthly,2,3,5,1,Neutral,Yes
1299,21,Male,Single,Student,Hà Nội,0,Courses,3.6,2022-10-03,Cash,Quarterly,2,5,0,3,Positive,No
1300,41,Female,Married,Professional,TP.HCM,1,Courses,3.1,2021-10-12,Bank Transfer,Monthly,0,4,0,5,Positive,No
1301,30,Female,Married,Professional,Hà Nội,0,Courses,3.2,2022-06-12,Credit Card,Monthly,0,5,2,3,Positive,No
1302,44,Male,Married,Self-Employed,Đà Nẵng,6,Courses,20.8,2022-11-06,Cash,Monthly,0,2,5,1,Neutral,No
1303,31,Male,Married,Professional,Hà Nội,6,Webinars,20.0,2022-11-14,Debit Card,Yearly,0,5,0,3,Positive,No
1304,32,Female,Single,Self-Employed,Nha Trang,2,Webinars,4.2,2022-07-05,Credit Card,Monthly,0,5,0,3,Positive,No
1305,23,Female,Single,Professional,TP.HCM,3,Webinars,6.7,2023-07-25,Debit Card,Monthly,1,5,2,1,Positive,No
1306,19,Male,Single,Professional,Nha Trang,2,Tutorials,1.8,2022-11-23,Bank Transfer,Monthly,1,5,0,3,Positive,No
1307,29,Female,Married,Professional,Hà Nội,0,Courses,2.6,2023-02-08,Bank Transfer,Quarterly,3,5,2,4,Positive,No
1308,33,Female,Married,Professional,Cần Thơ,5,Exams,14.9,2022-09-27,Bank Transfer,Quarterly,2,5,2,1,Positive,No
1309,24,Female,Single,Student,Đà Nẵng,4,Tutorials,7.4,2022-09-05,Debit Card,Monthly,2,4,1,5,Positive,No
1310,18,Female,Single,Student,Nha Trang,6,Exams,22.4,2021-10-20,Bank Transfer,Monthly,0,3,0,3,Neutral,No
1311,29,Female,Single,Professional,Cần Thơ,7,Courses,15.7,2022-07-02,Bank Transfer,Monthly,4,4,2,2,Positive,No
1312,23,Male,Single,Student,Đà Nẵng,4,Webinars,12.8,2022-01-04,Bank Transfer,Monthly,0,5,0,5,Positive,No
1313,24,Female,Single,Professional,Hà Nội,3,Tutorials,6.1,2023-04-19,Bank Transfer,Monthly,1,1,4,1,Negative,No
1314,32,Female,Married,Self-Employed,Hà Nội,6,Exams,22.9,2023-05-18,Credit Card,Quarterly,2,5,2,3,Positive,Yes
1315,26,Male,Single,Professional,Hải Phòng,2,Courses,4.3,2022-03-07,PayPal,Monthly,1,1,3,1,Negative,Yes
1316,25,Female,Married,Professional,Hà Nội,4,Courses,13.4,2023-01-06,Credit Card,Monthly,2,5,1,5,Positive,Yes
1317,19,Female,Single,Student,Nha Trang,3,Tutorials,13.0,2023-01-02,Bank Transfer,Monthly,2,4,0,2,Neutral,No
1318,32,Female,Single,Professional,TP.HCM,5,Courses,14.6,2023-04-14,Bank Transfer,Monthly,0,4,2,4,Positive,No
1319,34,Male,Married,Professional,TP.HCM,4,Webinars,8.1,2023-08-10,Debit Card,Quarterly,0,2,4,1,Negative,No
1320,20,Female,Single,Professional,TP.HCM,7,Courses,16.4,2021-12-18,Debit Card,Monthly,0,5,1,5,Positive,No
1321,20,Male,Single,Self-Employed,TP.HCM,5,Courses,12.4,2023-06-03,Bank Transfer,Monthly,0,5,5,3,Neutral,No
1322,39,Male,Single,Professional,Hải Phòng,6,Exams,15.8,2023-05-28,PayPal,Quarterly,1,2,4,1,Neutral,No
1323,24,Female,Single,Self-Employed,TP.HCM,3,Webinars,9.6,2023-03-18,Bank Transfer,Monthly,1,5,2,3,Positive,No
1324,30,Female,Single,Self-Employed,TP.HCM,5,Webinars,5.1,2022-05-14,Credit Card,Monthly,1,2,2,1,Neutral,No
1325,32,Male,Married,Professional,TP.HCM,7,Exams,15.5,2023-03-12,Credit Card,Yearly,0,5,3,2,Positive,No
1326,32,Male,Married,Professional,TP.HCM,2,Courses,1.5,2022-11-02,Bank Transfer,Monthly,1,1,2,1,Neutral,No
1327,35,Female,Single,Professional,Hà Nội,6,Tutorials,18.1,2022-03-30,Bank Transfer,Monthly,1,2,2,1,Negative,Yes
1328,24,Female,Single,Student,Hà Nội,7,Tutorials,19.9,2022-01-09,PayPal,Monthly,0,5,3,3,Neutral,No
1329,21,Male,Single,Student,TP.HCM,5,Tutorials,8.5,2023-06-21,Bank Transfer,Yearly,1,4,3,5,Positive,No
1330,27,Male,Married,Professional,Đà Nẵng,5,Exams,8.9,2022-07-07,Credit Card,Monthly,0,2,1,3,Neutral,No
1331,21,Female,Single,Student,Hà Nội,3,Exams,14.4,2023-08-01,Bank Transfer,Monthly,0,4,1,5,Positive,No
1332,27,Male,Married,Professional,Đà Nẵng,1,Courses,4.0,2021-10-19,Bank Transfer,Monthly,0,1,1,1,Negative,No
1333,45,Female,Married,Self-Employed,Nha Trang,2,Tutorials,4.5,2022-04-06,Debit Card,Yearly,0,4,1,5,Positive,No
1334,27,Female,Divorced,Professional,TP.HCM,0,Courses,1.2,2022-09-25,Credit Card,Yearly,0,1,4,2,Neutral,No
1335,24,Female,Single,Student,Nha Trang,5,Exams,8.3,2023-05-06,PayPal,Monthly,2,5,3,4,Positive,No
1336,28,Male,Married,Professional,TP.HCM,4,Webinars,9.4,2022-09-15,Credit Card,Monthly,0,5,1,5,Positive,No
1337,20,Male,Single,Student,TP.HCM,1,Webinars,3.0,2023-06-13,Credit Card,Monthly,1,2,3,4,Positive,Yes
1338,21,Male,Single,Student,Đà Nẵng,5,Tutorials,7.0,2023-06-15,Bank Transfer,Yearly,1,4,2,4,Positive,No
1339,26,Female,Married,Professional,Hải Phòng,4,Exams,9.6,2022-01-03,Bank Transfer,Yearly,0,1,2,2,Negative,Yes
1340,27,Female,Married,Student,Đà Nẵng,3,Tutorials,12.6,2022-04-24,Bank Transfer,Monthly,2,5,2,3,Positive,No
1341,23,Female,Single,Professional,Hà Nội,6,Tutorials,23.5,2021-09-17,Bank Transfer,Monthly,0,4,1,3,Neutral,No
1342,24,Male,Married,Professional,Hà Nội,3,Webinars,6.8,2021-10-28,PayPal,Monthly,1,1,0,1,Negative,Yes
1343,24,Female,Single,Student,Hà Nội,2,Tutorials,2.3,2022-09-22,Bank Transfer,Monthly,0,2,2,2,Neutral,No
1344,21,Female,Single,Other,Cần Thơ,4,Webinars,10.1,2021-10-19,PayPal,Monthly,1,4,1,5,Positive,No
1345,32,Female,Single,Self-Employed,TP.HCM,4,Tutorials,11.8,2022-09-12,Credit Card,Monthly,0,5,2,1,Positive,No
1346,21,Female,Single,Other,Hải Phòng,3,Tutorials,10.9,2021-10-27,Bank Transfer,Monthly,0,4,1,5,Positive,No
1347,27,Female,Single,Professional,Hải Phòng,4,Courses,8.5,2022-04-10,Debit Card,Monthly,0,3,0,5,Positive,No
1348,19,Male,Single,Student,TP.HCM,3,Exams,6.8,2023-03-16,Bank Transfer,Monthly,0,5,3,5,Positive,No
1349,21,Male,Single,Professional,TP.HCM,2,Courses,1.9,2022-06-15,Bank Transfer,Monthly,0,2,0,3,Neutral,Yes
1350,18,Female,Single,Student,Nha Trang,4,Courses,13.3,2023-02-12,Cash,Monthly,0,5,1,5,Positive,No
1351,21,Female,Divorced,Professional,TP.HCM,4,Exams,9.5,2022-07-11,Bank Transfer,Quarterly,0,5,1,5,Positive,No
1352,21,Female,Single,Student,Hải Phòng,5,Courses,10.5,2021-09-27,PayPal,Yearly,0,5,1,5,Positive,No
1353,29,Female,Married,Professional,TP.HCM,4,Webinars,11.3,2022-05-07,Bank Transfer,Quarterly,3,5,2,4,Positive,No
1354,21,Female,Single,Student,Hải Phòng,4,Exams,8.7,2021-12-22,Credit Card,Monthly,4,5,1,5,Positive,No
1355,21,Female,Single,Student,TP.HCM,4,Courses,5.2,2023-04-08,Bank Transfer,Monthly,0,1,5,1,Negative,No
1356,25,Male,Married,Student,Hải Phòng,4,Courses,11.1,2022-12-29,PayPal,Monthly,0,2,1,3,Neutral,No
1357,22,Female,Single,Professional,Đà Nẵng,5,Webinars,8.4,2023-03-10,Credit Card,Monthly,2,1,5,1,Neutral,No
1358,21,Female,Single,Student,Cần Thơ,4,Webinars,5.9,2023-06-04,Bank Transfer,Monthly,0,1,5,2,Neutral,Yes
1359,24,Female,Single,Student,Hải Phòng,3,Courses,9.3,2022-07-05,Cash,Quarterly,2,5,0,5,Positive,No
1360,33,Male,Married,Professional,Cần Thơ,0,Webinars,1.9,2021-11-02,Bank Transfer,Monthly,0,1,1,1,Negative,Yes
1361,33,Female,Married,Professional,Hà Nội,1,Exams,4.1,2021-11-18,Credit Card,Monthly,0,5,1,5,Positive,No
1362,44,Female,Married,Professional,TP.HCM,6,Exams,23.4,2021-09-21,PayPal,Quarterly,1,5,1,5,Positive,No
1363,29,Male,Single,Other,Hà Nội,5,Courses,13.8,2022-06-16,Debit Card,Monthly,0,5,1,3,Positive,No
1364,31,Female,Married,Other,TP.HCM,2,Webinars,2.8,2023-06-27,PayPal,Quarterly,2,1,4,1,Negative,Yes
1365,21,Female,Single,Other,Nha Trang,4,Webinars,9.8,2022-05-09,Credit Card,Monthly,0,5,1,4,Positive,No
1366,23,Female,Single,Student,Đà Nẵng,4,Webinars,11.8,2022-12-28,Bank Transfer,Quarterly,3,4,1,4,Positive,No
1367,23,Female,Single,Student,Đà Nẵng,4,Webinars,11.5,2021-11-03,PayPal,Monthly,0,4,3,1,Neutral,No
1368,20,Male,Single,Student,Hà Nội,2,Courses,4.3,2022-07-02,PayPal,Monthly,1,4,1,4,Positive,Yes
1369,20,Female,Single,Self-Employed,Đà Nẵng,3,Tutorials,5.7,2022-01-16,Bank Transfer,Monthly,0,4,0,4,Positive,No
1370,27,Female,Married,Professional,Nha Trang,3,Courses,9.5,2022-01-08,Bank Transfer,Monthly,4,4,2,3,Positive,No
1371,19,Male,Single,Other,TP.HCM,5,Courses,9.3,2023-02-16,Bank Transfer,Quarterly,0,5,0,3,Positive,No
1372,23,Male,Single,Self-Employed,Hà Nội,4,Courses,8.9,2023-05-23,Credit Card,Monthly,0,3,3,2,Neutral,No
1373,19,Female,Single,Student,Nha Trang,3,Courses,6.1,2022-08-11,Debit Card,Quarterly,1,5,1,5,Positive,No
1374,18,Male,Single,Student,Hải Phòng,0,Courses,1.8,2022-09-20,Debit Card,Monthly,2,5,1,4,Positive,No
1375,26,Female,Single,Professional,Hải Phòng,5,Courses,14.9,2022-09-20,Bank Transfer,Monthly,1,4,2,3,Positive,Yes
1376,20,Female,Single,Professional,Hà Nội,3,Courses,12.0,2022-11-02,Debit Card,Monthly,1,4,2,1,Neutral,No
1377,34,Female,Single,Professional,TP.HCM,4,Courses,8.3,2022-02-02,Bank Transfer,Monthly,0,1,3,1,Negative,No
1378,23,Male,Single,Student,Hải Phòng,3,Webinars,10.7,2022-09-14,PayPal,Yearly,0,4,0,4,Positive,No
1379,27,Female,Married,Professional,Hà Nội,2,Courses,1.9,2023-06-19,Bank Transfer,Monthly,2,4,5,5,Positive,Yes
1380,30,Female,Single,Student,Đà Nẵng,6,Webinars,22.5,2023-06-01,Bank Transfer,Monthly,1,5,1,5,Positive,No
1381,31,Female,Single,Professional,Hà Nội,4,Courses,5.8,2023-04-23,Bank Transfer,Yearly,2,2,4,2,Neutral,Yes
1382,27,Female,Married,Professional,Nha Trang,5,Webinars,9.1,2021-10-18,Bank Transfer,Quarterly,2,4,2,5,Positive,No
1383,24,Male,Single,Professional,TP.HCM,5,Webinars,5.5,2023-04-21,Cash,Monthly,2,1,3,1,Negative,No
1384,35,Female,Single,Professional,TP.HCM,1,Webinars,1.9,2023-07-11,Bank Transfer,Monthly,0,4,5,4,Neutral,Yes
1385,28,Female,Single,Professional,TP.HCM,5,Courses,6.2,2022-09-01,Debit Card,Monthly,0,5,0,2,Positive,No
1386,35,Female,Single,Professional,Hà Nội,5,Courses,13.1,2022-12-31,Bank Transfer,Monthly,2,5,0,4,Positive,No
1387,19,Male,Single,Student,Hải Phòng,1,Webinars,2.8,2022-08-10,PayPal,Monthly,1,1,2,2,Negative,Yes
1388,26,Male,Married,Other,Hải Phòng,1,Courses,3.8,2023-04-23,PayPal,Monthly,0,1,5,1,Negative,Yes
1389,35,Female,Single,Self-Employed,TP.HCM,5,Courses,7.9,2022-07-25,Bank Transfer,Quarterly,0,4,1,5,Positive,No
1390,25,Male,Married,Student,Hà Nội,4,Courses,13.7,2023-05-13,Bank Transfer,Quarterly,2,2,3,1,Negative,Yes
1391,27,Male,Married,Professional,TP.HCM,6,Courses,18.7,2022-09-10,Bank Transfer,Monthly,2,2,0,2,Neutral,No
1392,19,Female,Single,Student,Đà Nẵng,2,Webinars,2.1,2023-03-25,Bank Transfer,Monthly,2,5,3,2,Positive,No
1393,20,Female,Single,Professional,Hà Nội,3,Tutorials,13.6,2022-09-04,Bank Transfer,Monthly,0,5,1,4,Positive,No
1394,18,Female,Single,Student,Nha Trang,0,Courses,1.8,2021-12-22,Bank Transfer,Monthly,1,4,0,4,Positive,No
1395,21,Male,Single,Student,Hải Phòng,5,Courses,9.3,2022-12-11,Bank Transfer,Yearly,2,1,1,1,Negative,Yes
1396,26,Female,Single,Professional,TP.HCM,6,Tutorials,25.0,2023-02-07,Bank Transfer,Yearly,0,5,1,3,Positive,No
1397,27,Male,Married,Professional,Hà Nội,0,Courses,2.1,2022-03-07,Credit Card,Monthly,2,2,2,2,Neutral,Yes
1398,18,Female,Single,Professional,Hà Nội,3,Webinars,6.2,2022-07-15,Debit Card,Monthly,1,1,2,1,Negative,Yes
1399,53,Female,Married,Professional,Nha Trang,6,Tutorials,20.1,2021-11-24,Credit Card,Monthly,0,1,5,1,Negative,No
1400,18,Male,Single,Professional,Nha Trang,5,Webinars,10.2,2022-04-04,Credit Card,Monthly,0,4,1,5,Positive,No
1401,24,Female,Single,Professional,Đà Nẵng,7,Webinars,19.4,2021-10-11,Credit Card,Quarterly,2,4,0,2,Positive,No
1402,32,Male,Married,Self-Employed,TP.HCM,5,Courses,8.3,2023-08-08,Bank Transfer,Monthly,0,1,5,2,Negative,Yes
1403,35,Male,Widowed,Professional,TP.HCM,4,Webinars,8.2,2021-12-21,Credit Card,Monthly,0,2,1,3,Positive,No
1404,18,Female,Single,Student,Nha Trang,1,Webinars,2.4,2021-10-10,Bank Transfer,Monthly,0,5,0,4,Positive,No
1405,20,Female,Single,Professional,TP.HCM,5,Tutorials,9.3,2022-05-03,Credit Card,Monthly,0,1,3,1,Neutral,No
1406,18,Female,Single,Student,TP.HCM,2,Webinars,3.4,2022-11-28,Debit Card,Quarterly,1,5,1,4,Positive,Yes
1407,23,Male,Single,Professional,Đà Nẵng,2,Courses,4.0,2022-08-07,Bank Transfer,Quarterly,0,2,0,2,Neutral,No
1408,20,Male,Single,Student,Hải Phòng,4,Courses,11.5,2022-06-08,Bank Transfer,Monthly,1,4,0,5,Positive,No
1409,50,Female,Married,Self-Employed,TP.HCM,4,Webinars,8.4,2022-01-31,PayPal,Monthly,0,4,1,5,Positive,No
1410,18,Male,Single,Other,TP.HCM,3,Courses,14.8,2023-04-25,Bank Transfer,Quarterly,0,1,3,2,Negative,Yes
1411,30,Male,Single,Professional,Hà Nội,4,Tutorials,13.2,2021-12-28,Bank Transfer,Monthly,0,5,0,2,Positive,No
1412,27,Female,Single,Professional,Hà Nội,3,Courses,15.0,2023-01-19,Credit Card,Monthly,3,4,2,2,Neutral,Yes
